377,Rachael Wood,stacey58@brady.com,MXM8&7RxO#,540,Intermediate Math,32952623421260,Math,172,MAT114,3867,0,618,0
378,Joanna Rodriguez,jenniferpatel@kaufman.com,+07N^K&yKU,417,Advanced Physics,82757109657531,Physics,1,PHY272,3196,1,341,1
379,Mary Wright,laravictoria@turner.com,$d6zOHtf+1,669,Advanced Biology,38418059125894,Biology,537,BIO202,7816,0,812,1
380,Luis Pittman,qpetersen@yahoo.com,&jMcb3e6O9,192,Intro to Enviornmental Science,65508582599578,Enviornmental Science,442,ENV191,4886,0,953,0
381,Kathy Anderson,tenglish@gmail.com,_tq1q1xk0H,592,Intro to Computer Science,76004497351996,Computer Science,292,COM393,9595,0,272,1
382,Joanne Yu,hunterandrew@glenn.net,xI0HiEoD(p,193,Intermediate Biochemistry,49507517681887,Biochemistry,979,BIO181,7270,0,442,0
383,Amber Ross,isabelglenn@reid.com,)O+w5Tod&A,991,Intermediate Biology,83561644926722,Biology,707,BIO203,6673,1,901,1
384,Lindsey Dean,rodgersjenny@jennings-kim.com,S9XaJdjx!m,618,Intermediate Data Analytics,22925971745823,Data Analytics,464,DAT256,3312,0,747,1
385,Rhonda Williams,villapeggy@ramos.com,oe(k5G0ur0,870,Advanced Chemistry,63963519000946,Chemistry,93,CHE261,1095,1,433,1
386,Juan Lloyd,brianrivas@hotmail.com,)0H@FGyb@d,530,Intermediate Molecular Biology,46603892547917,Molecular Biology,120,MOL370,2361,1,54,1
387,Sarah Black,gmcbride@cunningham-mcmahon.com,@gZsFT84z7,894,Intermediate Biochemistry,64649051539362,Biochemistry,595,BIO168,6504,1,462,0
388,Joshua Fleming,bfletcher@yahoo.com,(45E%QNY8j,289,Advanced Molecular Biology,31822719913689,Molecular Biology,47,MOL111,3864,1,76,0
389,Darren Hart,danielbennett@franklin.com,*f4w3XXey4,236,Advanced Biochemistry,64924573588812,Biochemistry,245,BIO168,902,1,834,0
390,Margaret Rich,susanharris@yahoo.com,&NH82Iyz(F,507,Intro to Data Analytics,38852931753004,Data Analytics,507,DAT382,138,0,192,0
391,George Petersen,brian43@gmail.com,QJ6z&*Nu)!,562,Intermediate Physics,24135568373224,Physics,841,PHY185,4169,0,504,1
392,Jacqueline Ayala,qwade@hotmail.com,457w3AKv_t,386,Intro to Biochemistry,58981192928883,Biochemistry,95,BIO262,8148,0,405,0
393,Jordan Joyce,harrisonkristen@gmail.com,#vqJTV)v0S,67,Intro to Math,66186553434832,Math,479,MAT343,9569,1,741,0
394,Jeremy Parsons,jasongregory@gmail.com,($5S9zRWga,463,Advanced Molecular Biology,27961324695663,Molecular Biology,883,MOL384,7379,0,83,1
395,Phillip Rangel,glong@ellison.net,O(0JKkuNTq,350,Intro to Data Analytics,67559547508948,Data Analytics,927,DAT265,2490,0,949,1
396,Allen Anderson,mnelson@gray.org,iZsEO0Ehd_,251,Intermediate Chemistry,28807482238031,Chemistry,395,CHE339,4340,0,4,0
397,Brenda Davenport,baileytami@hotmail.com,Nb7Y1q78(a,909,Advanced Data Analytics,18197230131283,Data Analytics,206,DAT228,1167,0,320,0
398,Stephanie Clark,dawnsmith@johnson.info,J!YFN4n)AX,484,Intermediate Chemistry,37876106096402,Chemistry,497,CHE335,1389,1,117,1
399,Ann Martinez,evansjohn@yahoo.com,b56NOKco$(,447,Intro to Molecular Biology,60663177153175,Molecular Biology,723,MOL193,2594,1,235,1
400,Juan Hernandez,ivega@gmail.com,#+r1xE#n7X,783,Intermediate Software Engineering,89359398074540,Software Engineering,564,SOF249,8744,1,916,1
401,Justin James,daviskrystal@williams.com,VKV3wURf*),602,Intermediate Math,44230951975606,Math,132,MAT273,8551,0,986,1
402,Gregory Horton,keitharias@hotmail.com,1yhdF#3x^&,808,Intro to Biochemistry,78131287739126,Biochemistry,170,BIO320,8245,1,107,1
403,Patricia Gonzalez,ptran@stevens-davidson.biz,*Wddl0Zy)S,333,Advanced Biology,83818805973308,Biology,46,BIO215,1648,0,724,0
404,Kelly Lynch,spencerthomas@hotmail.com,+TM4Zxa80_,784,Advanced Chemistry,38743985692394,Chemistry,242,CHE359,9750,1,76,1
405,Rebecca Cooper,nataliewilliams@vaughn.com,S5)0Eu8Y7@,452,Advanced Biology,56869630331946,Biology,256,BIO269,7538,1,322,1
406,Jennifer Perez,julie75@yahoo.com,#+pTshcUA0,497,Advanced Computer Science,41423878599502,Computer Science,258,COM177,6743,0,916,1
407,Cynthia Smith DDS,rebeccagomez@king.biz,L$mB1SJg$&,891,Intro to Math,20213112410596,Math,83,MAT211,6977,1,435,1
408,Denise Brady,anthony10@hotmail.com,v%J0Va2$@o,748,Advanced Chemistry,54024020126666,Chemistry,975,CHE202,5527,0,340,0
409,Matthew Hart PhD,qmoore@yahoo.com,sg6$zVhKM&,137,Intro to Enviornmental Science,20230808676273,Enviornmental Science,288,ENV130,645,1,193,1
410,Eugene Johnson,thurley@hotmail.com,&T9kIhabgC,801,Intermediate Data Analytics,73480161234625,Data Analytics,782,DAT381,6445,0,84,1
411,Jessica Smith,susan93@martinez.com,_9CrP_PCh^,359,Intermediate Biology,89079249359461,Biology,912,BIO197,9745,1,471,1
412,Richard Mcgee,bruce26@fitzgerald-kaufman.net,!x*J821e0L,148,Intro to Math,79059312319877,Math,242,MAT209,3315,1,893,0
413,Elizabeth Gonzalez,michaelmassey@gmail.com,T1E22AHbf$,146,Intro to Data Analytics,64273094928261,Data Analytics,466,DAT115,9321,1,972,1
414,Olivia Martinez,lisa94@hotmail.com,YVZ5*Cm+^d,973,Intro to Software Engineering,38210251990771,Software Engineering,537,SOF264,4945,1,23,0
415,Joseph Shelton,conniehill@hotmail.com,54aG6IJj*!,116,Intro to Physics,32831152333094,Physics,527,PHY372,2999,1,343,1
416,Bobby Moore,wisejeremy@yahoo.com,jj&UP2ik+5,689,Intro to Software Engineering,80535569817231,Software Engineering,821,SOF152,9877,0,56,1
417,Vanessa Booth,monique79@gmail.com,)0CfuBcVuY,532,Intro to Biology,35414739813741,Biology,384,BIO241,4765,0,426,0
418,Stephanie Lara,jade16@heath.com,G*sy1!KiC^,181,Intro to Biology,88594574643892,Biology,762,BIO179,6424,1,796,1
419,Rachel Cooper DVM,elizabethowen@leach-morton.com,#0VcwYx0sC,566,Intro to Biochemistry,87315126030034,Biochemistry,411,BIO374,1941,1,317,0
420,Eileen Carpenter,ashley78@sanchez-robinson.net,e1XB4CjgQ),725,Advanced Chemistry,49189651642613,Chemistry,264,CHE311,6685,1,888,0
421,Jonathan Walsh,christianmontes@fletcher.com,*4XDneYeIY,162,Intro to Math,51213628056932,Math,666,MAT392,6127,1,847,0
422,Olivia Acosta,vhowe@lopez.com,_vPS@pE!P6,406,Intro to Biochemistry,16863115858546,Biochemistry,211,BIO128,5629,1,584,1
423,Francis Cook,cschultz@gmail.com,MP+1I8YppM,29,Intermediate Enviornmental Science,21229546322543,Enviornmental Science,908,ENV271,9361,1,637,0
424,Donna Carter,thomasfowler@hotmail.com,N#m*51Ingm,381,Intermediate Chemistry,12835214759738,Chemistry,800,CHE261,9048,0,106,0
425,Andrea Sandoval,qwright@gmail.com,&w4D$SPvq+,37,Advanced Computer Science,25915840986068,Computer Science,549,COM246,8536,0,588,0
426,Juan Olson,omartinez@yahoo.com,HH1pVKLcl^,390,Intro to Physics,50770854389286,Physics,261,PHY393,5476,1,137,1
427,Robin Morales,grayrita@hotmail.com,*_7GQlrvYg,286,Intermediate Data Analytics,27032251499478,Data Analytics,67,DAT106,3243,0,887,0
428,Frank Kennedy,lopezmichelle@ramirez-hooper.com,!Rk3FxhCHL,167,Intro to Biochemistry,54749907117227,Biochemistry,20,BIO348,8381,1,345,0
429,Robert Tate,maria03@yahoo.com,LCEW%4GoQ!,561,Intro to Biology,45628576428200,Biology,248,BIO143,3363,0,673,0
430,Jesse Smith,harrisonchristopher@yahoo.com,&61gqQg*Qa,332,Intermediate Enviornmental Science,19064433598170,Enviornmental Science,375,ENV258,2115,1,364,0
431,Martin Murphy,josephterrell@mendez.com,^3m_eK%fK+,356,Intro to Biology,68166782054856,Biology,163,BIO237,6341,1,434,1
432,Kayla Woods,petersrenee@johnson.com,&2MfXmTE^l,28,Intro to Software Engineering,85522615502621,Software Engineering,224,SOF186,5761,1,109,1
433,David Weaver,vwagner@howard.com,#&xhWnGG@6,844,Intro to Computer Science,85438162603740,Computer Science,395,COM329,6510,0,141,0
434,Crystal Rodriguez,thomasallison@hotmail.com,a94Fd3Ax#6,660,Advanced Computer Science,23799423705977,Computer Science,984,COM306,3889,1,846,0
435,Sharon Powell,ricardojohnson@yahoo.com,KBF7YfU$^6,52,Advanced Data Analytics,50809472669591,Data Analytics,916,DAT385,5218,0,408,0
436,Clayton Cook PhD,tuckerchristina@gmail.com,y)@1LSsvPb,427,Intro to Software Engineering,89541380809031,Software Engineering,515,SOF269,2315,1,424,1
437,Jessica Woods,tammy00@gmail.com,2GX!3Hsckg,644,Intermediate Math,45139764560384,Math,855,MAT394,1431,1,359,0
438,Charles Ellis,victoriabrewer@king.net,$^JGFo@un9,808,Intro to Biochemistry,75151820456926,Biochemistry,672,BIO142,8153,1,590,1
439,Paul Hall,xreed@yahoo.com,U@3C@_aF!C,548,Intro to Biology,74768744992688,Biology,890,BIO232,1209,0,596,0
440,Patricia Henderson,mendezrachael@gmail.com,*)*&5bOj7d,754,Advanced Chemistry,58476554395748,Chemistry,66,CHE175,4007,0,103,0
441,Abigail Porter,rivaslawrence@golden-lin.com,__3pT_Jq(7,701,Intro to Computer Science,51147051186474,Computer Science,808,COM251,1774,1,159,0
442,Kayla Morales,kendra93@hotmail.com,CKN!Oku*(9,811,Intermediate Biology,63625562370974,Biology,129,BIO143,7142,1,546,1
443,Max Miranda,chad87@yahoo.com,&7BDmJodXz,305,Advanced Chemistry,18301880353502,Chemistry,9,CHE310,4071,0,185,0
444,Deborah Santiago,noahhunter@perry.com,C4TDI%ef@8,384,Intro to Data Analytics,51070766162529,Data Analytics,327,DAT213,2189,0,859,0
445,Joseph Oliver,sarahclark@gmail.com,Gq1S90Mc@(,141,Advanced Biochemistry,57727233153821,Biochemistry,236,BIO329,8580,1,181,0
446,Laura Ali PhD,tchristensen@gmail.com,(2C%xGm*6m,2,Advanced Computer Science,41492289636663,Computer Science,94,COM173,3952,1,142,1
447,Steven Gonzalez,moorejames@peterson.org,^QF$Mbz901,967,Intermediate Biology,44361293830394,Biology,651,BIO390,8648,1,702,1
448,Jim Martin,omarks@hotmail.com,pZ%3VydwRB,576,Advanced Computer Science,24682284582749,Computer Science,334,COM331,7257,1,451,1
449,Ryan Lewis,lmoore@gmail.com,*^P1scHtUs,393,Intro to Biochemistry,44176304184021,Biochemistry,593,BIO312,8418,0,833,0
450,Eric Wright,allenemily@burch-patrick.com,OiGH5qCct$,151,Advanced Enviornmental Science,41673159435025,Enviornmental Science,75,ENV118,5682,1,489,1
451,Jason Duran,bjensen@reid-mccullough.com,Sp2Fi&tP^7,461,Intermediate Computer Science,45947929590863,Computer Science,609,COM127,3616,0,700,1
452,John Day,emilycoleman@adams.com,8s01WD%$i_,242,Advanced Enviornmental Science,43250475838593,Enviornmental Science,139,ENV187,4589,1,713,1
453,Christopher Baker,xball@fritz.info,3N3x*Epi^t,903,Intro to Biology,16212954686473,Biology,675,BIO183,633,1,154,1
454,Logan Byrd,taragregory@greene-martinez.com,+0RXqYtd1f,949,Advanced Software Engineering,18617307872345,Software Engineering,648,SOF241,5289,0,252,1
455,Michael Gomez,daisybrown@smith-young.biz,U#2HhvHjBx,727,Advanced Chemistry,35699402136011,Chemistry,41,CHE323,3938,0,457,0
456,Mr. Joseph Simmons,currymelissa@reese.com,X4Hipcf($w,494,Advanced Software Engineering,38914643213230,Software Engineering,900,SOF239,6119,0,107,1
457,Stephen Wilson,christinarichards@hotmail.com,78ZXtCer)k,276,Advanced Data Analytics,77820347835738,Data Analytics,80,DAT373,2167,0,570,1
458,Cathy Roth,fordrebecca@gmail.com,70a6UANg(!,767,Advanced Physics,48640771062590,Physics,962,PHY308,7201,0,815,0
459,Cory Olson,walterswilliam@escobar.com,ePO1#w6l(3,773,Intermediate Enviornmental Science,21258824019849,Enviornmental Science,486,ENV159,647,1,470,0
460,Diana Bass,andreamann@conrad.com,d)92cNd6(y,169,Intro to Data Analytics,19993601778509,Data Analytics,384,DAT140,517,1,678,1
461,Shane Bishop,cgonzalez@cruz.com,U0CVeMY6!x,720,Advanced Math,63747907617733,Math,940,MAT265,7240,0,226,0
462,Kristen Lee,michellewagner@gmail.com,%MVffbs6)3,16,Advanced Software Engineering,81812297066967,Software Engineering,442,SOF225,1364,1,568,1
463,Alison Ramirez,nathanreynolds@gmail.com,6YLib3Hv(6,80,Intermediate Biology,81704586928117,Biology,988,BIO265,822,0,357,1
464,Jordan Salazar,andersonsteven@hotmail.com,x*U_4aInke,76,Advanced Data Analytics,42648112518748,Data Analytics,894,DAT376,8528,1,716,0
465,Blake Marsh,christinadawson@krueger.com,p^2ZWnw3wM,735,Intermediate Biochemistry,45202427857354,Biochemistry,788,BIO231,2505,0,185,0
466,Melinda Rogers,courtneypoole@yahoo.com,&0DnHPCA&3,59,Intermediate Chemistry,76462692762809,Chemistry,816,CHE337,5886,0,937,1
467,Elizabeth Dillon,zgarcia@jones.org,j+CT5IpV$+,818,Advanced Data Analytics,69965051485230,Data Analytics,215,DAT296,7850,0,916,1
468,Roberto Phillips,barbarabird@erickson-leach.com,0brA9GPe_(,684,Intro to Computer Science,23358525140609,Computer Science,697,COM249,7267,1,336,0
469,Leslie Daniel,ruth75@hotmail.com,%3hZu###9n,675,Advanced Physics,83700923082831,Physics,557,PHY304,667,1,825,1
470,Grace Hill,kimberly95@hotmail.com,&wq9!KMvH4,135,Intro to Molecular Biology,81357771208887,Molecular Biology,932,MOL366,408,0,520,0
471,Andrew Dominguez,samanthaprice@gmail.com,pMZ1Kw4s#e,405,Advanced Molecular Biology,31239275489282,Molecular Biology,362,MOL350,1287,0,525,1
472,Cynthia Michael,reneeburke@meyer-martin.com,Nw&6W!vT9R,126,Intermediate Biochemistry,26161475649430,Biochemistry,665,BIO177,7944,0,752,1
473,Michael Franklin,eileen61@smith.net,)64mtGfl2w,849,Intermediate Chemistry,80060745088670,Chemistry,409,CHE329,8412,1,678,1
474,Richard Weaver,natasharobertson@floyd.org,Z7EP1tWk&1,144,Intro to Software Engineering,43173498396789,Software Engineering,786,SOF287,8650,1,130,0
475,James Wilson,murphyvincent@hotmail.com,@6mDX&VHr0,755,Intermediate Biochemistry,30458371614784,Biochemistry,63,BIO181,9603,0,520,1
476,Jessica Jacobs,panderson@yahoo.com,*o0DCQOcO%,890,Intro to Computer Science,31616297443314,Computer Science,946,COM241,7457,0,288,1
477,Jamie Simpson,lukedavis@sanford.biz,pBX2XLQs(@,291,Advanced Computer Science,87576017040253,Computer Science,160,COM324,7415,0,273,1
478,Nathan Williamson,bfisher@copeland.biz,brDewRJh)0,309,Intro to Molecular Biology,56836128880241,Molecular Biology,559,MOL269,6393,0,720,0
479,Sean Jackson,matthew33@phelps.com,**N$NLzb4m,809,Intermediate Molecular Biology,53319949772774,Molecular Biology,891,MOL360,8228,1,703,0
480,Diane Cook,pchen@wang.org,(1KZbTmwKE,637,Intro to Physics,66390493518405,Physics,130,PHY348,8026,0,309,1
481,Rebecca Jones,mooreandrea@hernandez-olsen.info,Xwa8uXqs&m,420,Intro to Chemistry,36913050726569,Chemistry,206,CHE400,8904,0,931,0
482,Oscar Castaneda,batesjennifer@yahoo.com,&BjNEpw$n7,259,Intermediate Computer Science,41177117866006,Computer Science,992,COM300,2616,1,438,0
483,Katherine Parker,thomaschristopher@hotmail.com,IK6LeRIw&b,48,Intro to Math,67077010108514,Math,881,MAT268,7343,0,558,0
484,Daniel Sims,kathy15@taylor.com,iTP9XJ0vI$,487,Advanced Chemistry,22519403167558,Chemistry,485,CHE200,9158,0,619,0
485,Nathaniel Gray,michael88@garcia.net,ocK0SSgo)R,694,Advanced Physics,21126569341781,Physics,514,PHY315,4458,0,445,0
486,Crystal Fuller,seandiaz@gmail.com,^(Ek8OMv&H,508,Intro to Physics,64527343222937,Physics,818,PHY354,9021,0,365,1
487,Debra Ford,joanne26@gmail.com,fD+M7J9hQ6,868,Intermediate Chemistry,16380381538647,Chemistry,708,CHE111,36,0,9,1
488,Patrick Flores,bjohnson@hayes-thompson.com,!)0LCvd4!M,160,Intro to Biochemistry,50409268565340,Biochemistry,608,BIO326,7160,0,199,0
489,Allison Wall,zjackson@gonzales.biz,zS2X6AzJ+X,443,Intro to Physics,71143311038535,Physics,766,PHY328,7548,1,994,1
490,Amber Paul,zrobinson@hotmail.com,@+8Ol+1aHA,408,Advanced Molecular Biology,75609325620255,Molecular Biology,365,MOL288,4001,0,738,1
491,Garrett Wright,richardeugene@yahoo.com,!Tm1Yo%ri+,975,Intermediate Math,71678664901715,Math,246,MAT273,4981,0,936,1
492,Christina Fitzgerald,qbailey@gmail.com,T_4Y@%bIiX,743,Intermediate Molecular Biology,61881292131564,Molecular Biology,355,MOL193,1632,1,623,1
493,Trevor Gardner,gordonrobert@richardson.org,Mux5FExK_O,226,Intro to Chemistry,15606493601951,Chemistry,740,CHE222,285,0,87,1
494,Vicki Johnson,sarah81@garcia.com,**an6CzmOw,58,Intro to Physics,73471651351939,Physics,582,PHY138,1274,1,413,1
495,Shane Wallace,bethany43@yahoo.com,7sJ^QKsz%H,786,Intro to Chemistry,32942559275072,Chemistry,391,CHE343,8792,0,540,0
496,Dr. Kimberly Brown,williamsjerry@yahoo.com,)S8TL1e4u0,564,Intermediate Computer Science,51367636455993,Computer Science,453,COM175,2597,0,627,1
497,Emily Dillon,michellefreeman@lewis-tate.com,_FWR9xjTC7,222,Intro to Computer Science,36356959586586,Computer Science,730,COM378,462,1,675,1
498,Andrea Harrison,solomonamber@hotmail.com,b^&8GgZxUr,428,Intermediate Biology,47297122931733,Biology,550,BIO251,8907,1,329,1
499,Mathew Duran,adamwilliams@anderson-gamble.net,vq4zKV(m_r,899,Advanced Enviornmental Science,21371500850983,Enviornmental Science,973,ENV179,8230,1,428,0
500,Ms. Jessica Riley,coxsarah@green.com,*0KNHt%KUF,670,Intro to Software Engineering,17745569860777,Software Engineering,97,SOF167,4906,0,585,0
501,Marcus Bailey,tyler79@jefferson.com,%K8QYMQo4),276,Advanced Chemistry,55501742349818,Chemistry,381,CHE366,8368,0,519,0
502,Pamela Lopez,matthewsdavid@yahoo.com,!JKnMWoTY3,434,Intro to Biology,70791295865697,Biology,305,BIO319,3891,1,799,0
503,Robert Parsons,fieldsjeffrey@yahoo.com,8)0AeROlg@,164,Advanced Physics,47357793940326,Physics,245,PHY291,6476,1,54,1
504,Teresa Jones,christopherclark@wang.biz,F&5XIl9^wP,592,Intermediate Math,17092007796406,Math,945,MAT385,4213,0,90,0
505,David Shaffer,cperez@yahoo.com,&nGpjbbF0Y,85,Intermediate Biology,77596776403522,Biology,325,BIO161,9963,0,800,1
506,Ethan Noble,douglas56@booth.net,@5*B@rWY%n,667,Intermediate Biology,65333452321834,Biology,45,BIO295,8682,0,754,0
507,Alicia Shannon,kristinamendoza@gmail.com,&2kVGDrLMn,674,Intermediate Enviornmental Science,38511304850804,Enviornmental Science,822,ENV175,5105,1,858,1
508,Katherine Martin,thomasmoore@yahoo.com,L#G7INIIhw,988,Advanced Biology,32227768973348,Biology,980,BIO141,1339,1,36,0
509,Denise Harris,erika28@bowers.com,1nRhyKbr#3,934,Intermediate Computer Science,46620503033566,Computer Science,464,COM195,7621,0,865,1
510,Ryan Robinson,tkhan@cummings-harrington.com,s!H9HtxADQ,539,Intro to Enviornmental Science,18096534017540,Enviornmental Science,436,ENV196,950,0,701,1
511,Briana Miller,rosalesaudrey@hotmail.com,R+9BILz_DS,53,Intro to Physics,35367858818201,Physics,886,PHY290,3874,0,238,1
512,Gregory Howard,joycegonzalez@gmail.com,o)A2H6fpKx,799,Advanced Enviornmental Science,35691078011710,Enviornmental Science,3,ENV389,9419,0,891,1
513,Ms. Morgan Chandler,aperry@wolfe.net,!2M@MXc6d6,740,Intro to Computer Science,41251796112702,Computer Science,475,COM292,8191,0,918,0
514,Benjamin Giles,odomnicole@barnett-howell.com,qcFX!$yz)9,417,Intro to Math,81041078514159,Math,589,MAT113,9769,0,326,0
515,Danielle Williams,cameron18@herring-anderson.biz,S0M&MYGi&s,479,Advanced Physics,18196309610343,Physics,132,PHY260,7384,0,601,1
516,David Howard,rharrell@reynolds.info,Z8shMCAX*d,432,Advanced Computer Science,70401956895950,Computer Science,601,COM284,4264,0,95,0
517,Anthony Patterson,yuryan@gmail.com,@b55Ih_Cum,137,Intermediate Chemistry,53016587053538,Chemistry,387,CHE216,1736,1,591,0
518,Matthew Winters,lcruz@hotmail.com,@KVM^)U)z5,649,Intermediate Chemistry,36868271179700,Chemistry,122,CHE139,1276,1,338,0
519,Travis Smith,rossjeremy@cooper.info,f_Yubr0t@2,532,Intermediate Math,87271572913189,Math,222,MAT384,2608,1,786,0
520,Jack Morgan,jackie90@alvarado.org,JaXzK#ae!6,950,Intro to Biochemistry,56409041892789,Biochemistry,827,BIO328,1027,0,291,1
521,William Rios,whitelauren@allen-woodward.biz,T@6Yp8Gtul,781,Intro to Computer Science,68737199860628,Computer Science,596,COM367,5725,1,572,0
522,Regina Perkins,carrievargas@perez.com,$%@7Nswq96,169,Advanced Math,72849215916760,Math,364,MAT278,5212,0,464,1
523,Brad Rios,mary58@gmail.com,+#4oLwNPOB,959,Intro to Software Engineering,69639472792092,Software Engineering,706,SOF350,8636,0,445,0
524,Dylan Mcpherson II,heatherpowell@reynolds.biz,mV(3rSKpVM,878,Intermediate Chemistry,64281298492413,Chemistry,722,CHE129,961,0,233,1
525,Michael Foster,alexanderjohnson@barker-cain.com,%^^3UtaSKG,291,Intermediate Software Engineering,47033098222021,Software Engineering,213,SOF120,9875,1,661,1
526,Marvin Pena,dstephens@gmail.com,H*AM1U&6tz,246,Intermediate Computer Science,82475098843801,Computer Science,458,COM329,723,1,677,0
527,Kayla Martin,wrobinson@yahoo.com,Th*5XMib%%,763,Intro to Enviornmental Science,56159414287811,Enviornmental Science,751,ENV148,1727,1,150,1
528,Christopher Nelson,amy64@hotmail.com,ao3WeyTR(U,312,Intermediate Biochemistry,18488885276530,Biochemistry,3,BIO190,5263,1,155,0
529,Jill Young,jgibson@pennington-johnson.net,g^6Jlhf%hm,351,Intermediate Molecular Biology,78267555194201,Molecular Biology,117,MOL142,5229,1,953,1
530,Melissa Key,jimenezapril@jimenez-myers.com,#7QNt++Jpe,673,Intro to Enviornmental Science,17260846985272,Enviornmental Science,159,ENV221,3699,1,841,0
531,David Flores,karaparrish@cooper.com,$M6vs*Rb8J,469,Advanced Biology,28786518449408,Biology,986,BIO359,4442,1,912,1
532,Audrey Burns,summerssamantha@hotmail.com,(2dJ1V57dW,5,Intro to Computer Science,24925686758475,Computer Science,121,COM222,1943,0,566,1
533,Joseph Harvey,greenkimberly@yahoo.com,!3A6NhplSp,838,Advanced Enviornmental Science,46955871827156,Enviornmental Science,382,ENV316,2706,1,882,1
534,Gary Davis,clewis@gonzalez.com,SQl&6tCePT,491,Advanced Enviornmental Science,15361914514495,Enviornmental Science,122,ENV383,7850,1,475,1
535,Mark Johnson,veronicaclark@collins.info,TV8GNAChY^,614,Intro to Enviornmental Science,50413632667597,Enviornmental Science,312,ENV339,3030,1,858,0
536,David Sherman,alicia71@rodriguez-lewis.com,l0Ie3Z1w1$,505,Intermediate Data Analytics,24398009766545,Data Analytics,799,DAT295,7841,1,256,1
537,Thomas Knapp,bentleybarbara@yahoo.com,@e$eM4Dc4W,194,Intro to Enviornmental Science,16663532982030,Enviornmental Science,131,ENV393,4936,0,505,0
538,Meredith Smith,mli@lopez.com,6r63WUIaK%,215,Advanced Computer Science,45959344567766,Computer Science,698,COM260,5034,1,705,0
539,Isaiah Crawford,kristine10@yahoo.com,!H8LVJ*As5,902,Intermediate Biochemistry,75816256616630,Biochemistry,266,BIO160,5990,0,884,0
540,Margaret Mcclure,carlsonanthony@hotmail.com,HE6hlAhvR*,369,Advanced Data Analytics,59315275732050,Data Analytics,418,DAT348,2832,0,779,0
541,Thomas Reed,robertfranco@porter.com,^3pxHTCa9w,9,Intro to Molecular Biology,68854167014777,Molecular Biology,359,MOL234,752,0,400,1
542,Christopher Schaefer,watsonkristy@lopez.com,^6L+@NMsVi,19,Advanced Computer Science,84980021874821,Computer Science,200,COM214,954,1,274,1
543,Jose Simmons,xyates@hotmail.com,a7*q8WtrO5,343,Intro to Chemistry,16598742793246,Chemistry,389,CHE156,8621,0,528,0
544,Kara Hood,miranda02@kelley.com,GE!S6eDz@6,726,Intro to Biochemistry,71880843839100,Biochemistry,942,BIO344,2679,1,240,0
545,Steven Osborne,hoodjames@diaz.com,_G8P5q3aqT,948,Intro to Enviornmental Science,15111566980356,Enviornmental Science,612,ENV394,5317,1,834,0
546,Gregory Pope,handrews@potts-jones.info,$c6m7&ShEL,840,Intermediate Biology,51299064545190,Biology,499,BIO216,989,0,88,0
547,Kristy Sanchez,cmartinez@martinez.com,%xlO7osm5Q,502,Intro to Chemistry,37554322770346,Chemistry,898,CHE307,8080,0,380,0
548,Amy Warren,nathanstone@williams.com,&9gFAHnda9,924,Advanced Biochemistry,70600634829018,Biochemistry,170,BIO336,4090,0,504,0
549,Holly Leblanc,msanchez@fischer.biz,jN9dVQlyP%,101,Intro to Data Analytics,61558530705599,Data Analytics,676,DAT390,8090,0,982,0
550,Christopher White,katrinawright@yahoo.com,)ydC7WInM@,312,Intermediate Molecular Biology,31756280772980,Molecular Biology,528,MOL129,780,1,388,1
551,Katelyn Lucas,nathan67@hotmail.com,m&926ZVj$v,125,Advanced Software Engineering,31593915688135,Software Engineering,794,SOF370,2910,0,915,0
552,Aaron Nelson,tami39@moreno.biz,l#6&iXp72w,558,Intermediate Chemistry,58765670298474,Chemistry,602,CHE265,2014,0,34,0
553,Sara Alvarez,ashley89@carr.info,$QTi%4TxCG,762,Advanced Math,86211780315134,Math,667,MAT385,4148,0,82,1
554,Christine Velez,riggslaura@gmail.com,G+(2yN7r(D,518,Intro to Software Engineering,31022432859911,Software Engineering,823,SOF374,4035,1,430,1
555,Jasmin Duncan,zjohnson@yahoo.com,t8_3BAp4@r,612,Intro to Biochemistry,86027399986959,Biochemistry,643,BIO192,249,1,961,0
556,Jon Carroll,michelle36@foster.com,_c_j9KiPGZ,240,Intermediate Molecular Biology,44740207518862,Molecular Biology,55,MOL280,1079,1,335,0
557,Natalie Morton,staceyfrank@martinez-jones.com,nT8N9uM6(f,256,Intro to Data Analytics,22980306861229,Data Analytics,677,DAT378,306,0,25,1
558,Jeffrey Brown,jacobmoreno@yahoo.com,Z%zw8Rjk#0,270,Intro to Enviornmental Science,29482433931117,Enviornmental Science,556,ENV260,1141,1,5,1
559,Melinda Washington,bmoore@miranda.com,$Ba64PyTYw,751,Advanced Computer Science,38216344782260,Computer Science,91,COM286,2130,0,408,0
560,Robert Dennis,hortonzachary@gonzalez-henderson.com,$iwAQcip$9,788,Intro to Physics,87997682812499,Physics,598,PHY337,980,0,97,0
561,Mr. Cory Smith,joshuamanning@blair.biz,+#3(y4UxsT,744,Advanced Physics,88291160283508,Physics,619,PHY300,6166,0,124,1
562,Sheila Mcmahon,burgessmichelle@yahoo.com,&6DI53hJC6,26,Advanced Chemistry,22879190547076,Chemistry,828,CHE387,3424,1,649,1
563,Kyle Smith,anthonydelacruz@baldwin.com,G+97XL4y!G,940,Intermediate Biology,63169253905605,Biology,483,BIO143,5950,1,156,1
564,Stephanie Kerr,guzmantara@hotmail.com,*4E9rsVK75,675,Intro to Biology,55439276330157,Biology,518,BIO244,7299,1,984,1
